1.05E-01,-1.85E-01,8.71E-02,-4.36E-01,-7.07E-02,4.04E-01,-5.34E-02,-3.86E-01,-4.99E-01,3.10E-01,-3.33E-01,-4.43E-01,-1.21E-01,2.51E-01,2.26E-01,2.61E-01,2.88E-01,-3.56E-01,-2.21E-01,-3.15E-01
6.08E-02,6.27E-02,-1.15E-01,-1.56E-01,-1.12E-01,-2.68E-01,-4.53E-01,-4.60E-01,-1.18E-01,-8.17E-02,-1.08E-01,-2.16E-02,-1.11E-01,1.13E-01,1.90E-01,7.67E-02,1.20E-01,7.93E-02,-6.16E-02,-1.35E-01
-5.80E-01,4.73E-02,-6.36E-03,1.62E-01,9.52E-02,-5.39E-01,-6.43E-01,-5.52E-01,-1.67E-01,-1.76E-01,-1.65E-01,8.09E-02,-2.79E-01,-5.95E-01,-4.70E-01,1.04E-01,9.01E-02,-3.06E-01,-3.81E-01,-1.73E-01
-4.92E-01,-6.52E-01,-6.59E-01,-4.40E-01,-9.03E-01,-7.18E-01,-6.24E-01,-6.00E-01,-5.66E-01,-2.43E-01,-1.91E-01,-3.35E-01,-4.67E-01,-2.99E-01,-2.55E-01,-5.39E-01,-4.17E-01,-7.26E-01,-8.76E-01,-2.51E-02
-2.70E-01,-3.10E-01,-3.19E-01,-1.39E-01,-9.43E-01,-8.30E-01,-7.62E-01,-3.31E-01,-5.21E-01,-5.52E-01,4.61E-02,-2.50E-01,-3.25E-01,-5.21E-01,-4.61E-01,-4.91E-01,-5.28E-01,-9.02E-01,-1.01E+00,-2.62E-01
-4.89E-01,-5.21E-01,-6.40E-01,-7.98E-01,-1.09E+00,-1.21E+00,-6.70E-01,-1.44E-01,-7.97E-01,-6.21E-01,-7.30E-01,-8.04E-01,-6.72E-01,-3.24E-01,-3.74E-01,-7.19E-01,-5.53E-01,-5.24E-01,-5.11E-01,-5.55E-01
-8.67E-01,-7.75E-01,-7.90E-01,-8.16E-01,-5.16E-01,-1.80E-01,1.99E-01,-2.20E-02,-1.03E+00,-8.42E-01,-4.85E-01,-4.79E-01,-6.01E-01,-5.05E-01,-6.16E-01,-8.01E-01,-7.85E-01,-3.74E-01,-2.84E-01,-4.44E-01
2.15E-02,3.13E-02,1.57E-02,9.79E-03,1.02E-02,8.92E-03,9.84E-03,4.15E-03,1.62E-02,1.33E-02,7.82E-03,1.98E-02,8.77E-03,2.51E-02,4.42E-03,7.13E-03,3.74E-03,3.11E-02,3.58E-02,3.12E-03
1.48E-02,7.41E-03,4.22E-03,4.59E-04,5.02E-03,7.24E-03,3.00E-03,9.74E-04,2.89E-03,2.13E-03,9.16E-04,3.43E-03,2.00E-02,1.72E-02,2.92E-03,1.57E-03,1.35E-03,7.58E-03,8.37E-03,6.38E-04
7.51E-04,4.44E-03,2.92E-03,2.17E-04,2.65E-03,1.52E-03,2.36E-03,7.88E-04,4.24E-03,3.49E-04,3.21E-04,2.25E-03,2.00E-03,7.97E-04,1.73E-04,5.71E-04,1.09E-03,1.21E-03,1.24E-03,1.28E-03
4.91E-04,1.14E-03,5.90E-04,1.32E-04,1.51E-04,2.50E-04,2.56E-03,4.28E-03,1.28E-03,2.66E-04,1.15E-03,8.05E-04,4.28E-04,3.36E-04,4.44E-04,5.47E-04,7.42E-04,2.59E-03,2.30E-03,1.10E-03
3.41E-04,3.21E-04,4.08E-04,2.41E-04,1.26E-04,1.99E-04,8.09E-03,1.26E-02,3.89E-04,4.18E-04,2.77E-04,4.99E-04,3.80E-04,1.09E-03,6.16E-04,1.03E-04,3.13E-04,1.53E-03,1.65E-03,4.62E-04
6.02E-04,1.41E-03,4.35E-03,3.20E-03,5.49E-04,1.47E-03,1.73E-03,2.85E-04,3.89E-04,1.71E-04,4.23E-04,6.91E-04,4.76E-04,2.01E-03,1.01E-03,4.82E-04,5.88E-04,1.04E-03,8.07E-04,8.06E-04
8.26E-04,6.87E-04,3.14E-04,1.26E-03,8.68E-04,7.45E-04,1.14E-03,9.66E-04,1.55E-03,5.56E-04,1.68E-03,9.45E-04,3.51E-04,1.67E-04,4.08E-04,5.39E-04,3.45E-04,3.38E-04,3.49E-04,1.28E-03
5.79E-04,1.07E-03,3.52E-04,3.90E-04,1.49E-04,1.78E-04,4.64E-04,1.12E-03,1.03E-03,2.06E-04,1.02E-03,9.78E-04,8.04E-04,9.70E-04,4.52E-04,3.14E-04,4.40E-04,2.70E-04,2.99E-04,5.54E-03
2.71E-04,1.74E-03,5.55E-04,3.27E-04,4.67E-04,3.14E-03,6.90E-03,7.14E-04,6.55E-04,3.10E-03,9.03E-03,1.64E-03,6.10E-04,1.88E-04,1.40E-03,8.58E-04,1.67E-04,4.66E-04,4.02E-04,5.08E-03
3.09E-03,4.60E-03,1.17E-02,2.66E-03,4.29E-03,1.40E-03,1.85E-03,4.85E-04,1.36E-03,1.81E-03,4.62E-03,1.93E-02,6.07E-03,2.50E-03,7.66E-03,7.40E-03,5.71E-03,1.53E-03,6.09E-04,6.04E-03
3.63E-02,1.46E-02,8.64E-02,5.39E-02,1.96E-02,8.08E-04,1.87E-03,2.77E-03,2.43E-02,2.93E-02,1.26E-02,3.57E-02,3.43E-02,3.98E-02,1.44E-01,9.43E-02,4.68E-02,1.22E-02,2.78E-03,1.75E-02
1.82E-02,6.21E-02,1.91E-02,5.70E-03,1.64E-02,2.41E-03,9.30E-03,1.54E-02,2.06E-02,4.16E-02,2.49E-02,4.16E-02,3.18E-02,1.37E-02,3.61E-02,2.39E-02,1.89E-02,8.91E-03,1.14E-02,2.00E-02
1.14E-02,1.76E-02,2.32E-02,1.45E-02,6.49E-03,2.72E-03,3.27E-03,4.81E-03,8.39E-03,1.31E-02,7.06E-03,1.42E-02,1.22E-02,1.23E-02,3.97E-02,2.58E-02,1.31E-02,8.52E-03,9.73E-03,6.35E-03
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
